NORAD_ID,OBJECT_NAME,INCLINATION,RAAN,ECCENTRICITY,ARG_OF_PERIGEE,MEAN_ANOMALY,MEAN_MOTION,BSTAR,EPOCH
17800,DEBRIS_17800,65.8351,177.7086,0.0023376,121.7097,343.6743,13.70807582,45249-4,26099.56933778
17801,DEBRIS_17801,65.8215,111.6017,0.0035638,263.6491,96.0545,14.37743630,12460-2,26099.41330952
17802,DEBRIS_17802,65.8335,300.5017,0.0043616,328.3270,62.3041,13.77401546,34209-3,26097.55592742
17803,DEBRIS_17803,65.8338,40.3998,0.0052566,262.5392,261.0785,13.80868127,26677-3,26099.27278351
17804,DEBRIS_17804,65.8149,173.3044,0.0025748,258.4199,113.9076,14.03970809,93531-3,26099.48928316
17805,DEBRIS_17805,65.8180,116.6796,0.0025981,276.3532,191.2723,14.04591771,88248-3,26099.35844637
17806,DEBRIS_17806,65.8336,245.9288,0.0061038,206.4347,271.0174,13.80795188,64384-4,26099.82811672
17807,DEBRIS_17807,65.8295,277.2009,0.0059269,345.5243,75.4801,13.82380288,70073-3,26098.58512381
17815,DEBRIS_17815,98.1977,85.9750,0.0025104,324.6633,64.1503,14.43936901,35572-3,26099.90062832
17838,DEBRIS_17838,65.9842,211.6103,0.0634633,229.8456,290.0649,12.46509446,38089-2,26097.73830472
17842,DEBRIS_17842,74.0231,358.5178,0.0015775,151.6961,272.0083,14.49896910,30822-3,26099.80305284
17843,DEBRIS_17843,74.0322,359.7834,0.0012994,114.3230,245.9289,14.50304969,31222-3,26099.81864861
17844,DEBRIS_17844,82.5107,345.5633,0.0018360,95.5536,58.5127,14.10943903,49106-3,26099.11579705
18131,DEBRIS_18131,82.9217,2.9662,0.0030979,135.6520,240.2918,13.75334808,21619-3,26098.97189925
18231,DEBRIS_18231,98.9040,269.7075,0.4649787,247.3551,80.4763,5.53703371,12408-2,26094.96800399
18232,DEBRIS_18232,102.9083,311.4298,0.0192980,153.2399,338.7679,13.99977368,79343-2,26098.87089601
18241,DEBRIS_18241,65.0090,308.3501,0.0035678,193.0755,249.5832,13.88977313,72934-5,26099.80493987
18257,DEBRIS_18257,74.0316,98.3843,0.0006758,239.9118,120.1384,14.71305220,43726-3,26099.77644318
18268,DEBRIS_18268,90.2498,3.1890,0.0028846,245.8231,113.9873,12.97667282,-13563-2,26099.00128873
18269,DEBRIS_18269,90.2643,11.9269,0.0032529,7.5645,352.5958,12.95917491,85632-3,26098.49611024
18270,DEBRIS_18270,90.2371,358.1669,0.0028056,286.1563,227.4582,12.97153917,24488-2,26099.19917691
18271,DEBRIS_18271,90.2477,5.9738,0.0031982,303.6313,238.2594,12.97626750,16845-2,26099.51905790
18272,DEBRIS_18272,65.8538,106.8945,0.0694623,264.0047,121.0369,12.40613432,74875-3,26098.03037220
18274,DEBRIS_18274,74.0427,248.1703,0.0023382,165.6049,319.8361,14.70994712,53161-3,26099.60777876
18275,DEBRIS_18275,82.9251,234.0742,0.0137473,141.0523,249.3402,13.69302110,35920-3,26099.34382382
18276,DEBRIS_18276,82.9322,342.5245,0.0014697,32.1921,149.4904,13.77550827,22107-3,26099.44188434
18278,DEBRIS_18278,65.8277,109.1479,0.0042356,227.9115,239.4466,13.90572254,55196-3,26099.33882839
18279,DEBRIS_18279,65.7900,264.2040,0.0045107,30.8553,119.1156,14.02127842,14679-2,26099.89190689
18282,DEBRIS_18282,82.6229,217.2267,0.0014187,231.5588,146.6981,12.78683185,34848-2,26099.56534196
18290,DEBRIS_18290,97.9663,12.1867,0.0088815,273.8012,85.3030,14.46447804,10888-3,26099.48940541
18302,DEBRIS_18302,98.8816,189.2410,0.0234341,350.5116,23.3106,13.81272700,29849-3,26098.50470245
18365,DEBRIS_18365,90.3523,67.0982,0.0103667,248.3362,267.8271,13.53331481,53343-3,26099.36439818
18410,DEBRIS_18410,70.9839,252.7257,0.0201163,151.2846,319.3255,13.74113502,16077-3,26099.80101398
18411,DEBRIS_18411,71.0318,208.0634,0.0189827,308.6169,70.3784,13.76466015,10643-3,26099.58818826
18412,DEBRIS_18412,71.0283,186.9485,0.0192513,330.8523,28.1939,13.76883355,12535-3,26099.57593203
18413,DEBRIS_18413,65.8212,146.5402,0.0076255,187.7826,236.2880,13.71515155,74000-3,26099.22209774
18414,DEBRIS_18414,65.8324,38.0912,0.0026288,283.3305,96.0193,13.82358285,34901-3,26099.12599334
18415,DEBRIS_18415,65.8284,33.1855,0.0060899,147.4050,31.5752,13.73267409,69558-3,26099.54910211
18416,DEBRIS_18416,71.0376,33.0515,0.0188066,194.1436,237.9887,13.77550502,98962-4,26099.21891501
18417,DEBRIS_18417,70.9964,118.1936,0.0200781,14.5425,94.1084,13.74648574,11160-3,26099.45777298
18418,DEBRIS_18418,100.1896,266.6438,0.0003646,142.5291,346.8267,13.80266392,14775-2,26099.02786934
18426,DEBRIS_18426,89.1160,259.1667,0.0068666,4.2205,149.4209,13.73867911,18317-3,26098.92768867
18427,DEBRIS_18427,90.2851,2.8470,0.0023179,46.7265,108.5235,13.04885142,64396-4,26099.17359521
18428,DEBRIS_18428,65.7329,324.6675,0.0776233,312.3954,57.6815,12.37305123,-75670-3,26097.91476682
18429,DEBRIS_18429,102.4861,143.9302,0.0226975,329.5734,59.0709,12.06395312,84762-3,26091.08232523
18431,DEBRIS_18431,62.3469,258.1646,0.0862728,143.2205,223.1305,13.20331544,36115-3,26099.70240987
18463,DEBRIS_18463,102.5843,73.9817,0.0094366,30.1336,358.6457,12.23623302,41745-3,26098.87646515
18467,DEBRIS_18467,98.8288,122.2198,0.0091587,245.0454,268.3845,14.25769533,18695-3,26097.54477485
18468,DEBRIS_18468,62.2540,315.8789,0.0779762,73.2814,295.2217,12.82079863,13757-2,26098.99519240
18469,DEBRIS_18469,98.8917,50.8725,0.0046922,29.6001,129.0723,13.97765464,29566-3,26099.32930355
18470,DEBRIS_18470,101.7729,259.6700,0.0180618,213.1772,172.9859,12.06645481,16298-2,26099.68029177
18471,DEBRIS_18471,65.7546,193.7741,0.0973631,288.5951,87.6391,12.21226370,14750-2,26099.25048711
18472,DEBRIS_18472,101.0417,149.6834,0.0015064,177.9283,6.9197,12.77554621,-27329-5,26098.89748995
18475,DEBRIS_18475,97.8786,75.7185,0.0048230,60.4926,300.1071,14.58187241,12676-3,26099.89628595
18476,DEBRIS_18476,70.9878,301.5536,0.0207196,152.1222,359.9126,13.73209880,10770-3,26098.99123370
18477,DEBRIS_18477,65.8173,40.6880,0.0018401,339.5643,20.4720,14.49507844,22120-2,26099.18651875
18479,DEBRIS_18479,90.2424,4.3236,0.0026951,246.9131,268.0540,12.97571263,17688-2,26099.23361490
18490,DEBRIS_18490,62.7432,8.5772,0.0411851,338.7824,19.6572,14.27841383,77480-3,26099.45404156
18494,DEBRIS_18494,65.8229,358.8084,0.0117681,347.3652,26.7783,13.61405636,27872-3,26097.98827588
18496,DEBRIS_18496,89.9113,113.6944,0.0136956,61.7171,62.0609,13.81207113,31340-3,26095.58535634
18500,DEBRIS_18500,74.0439,12.9082,0.0011609,272.4121,152.4727,14.60430396,36876-3,26099.78992796
18501,DEBRIS_18501,74.0504,268.2635,0.0008491,77.3545,35.3582,14.78658873,53123-3,26099.64458242
18502,DEBRIS_18502,74.0576,257.2714,0.0000723,109.9913,42.3914,14.61044741,41652-3,26099.89078544
18504,DEBRIS_18504,74.0270,323.0924,0.0009015,146.4439,4.9583,15.07543108,58760-3,26099.07300946
18505,DEBRIS_18505,83.2869,134.3024,0.0073736,173.0419,187.1795,14.00627883,15869-2,26094.52603564
18507,DEBRIS_18507,65.8356,35.9559,0.0034840,105.7843,325.2599,13.66307303,10686-4,26099.22259554
18509,DEBRIS_18509,73.9998,120.8068,0.0006031,179.1134,238.6122,14.62519145,32520-3,26099.83219919
18510,DEBRIS_18510,73.9882,139.2707,0.0012931,241.7404,180.3099,14.60945689,28917-3,26099.19796396
18512,DEBRIS_18512,74.0225,335.2839,0.0005237,183.0600,353.8019,15.03375502,62224-3,26099.42183633
18513,DEBRIS_18513,99.7302,359.3136,0.0047514,269.7869,243.9905,14.28220414,10271-2,26099.23365927
18517,DEBRIS_18517,62.3831,307.5233,0.0287275,175.5496,184.8240,14.57842028,11827-2,26099.64981380
18518,DEBRIS_18518,65.7570,256.5551,0.0711877,81.8931,62.6909,12.81692191,45308-3,26099.86786068
18519,DEBRIS_18519,74.0409,75.7278,0.0007039,132.1964,227.9807,14.72508040,49648-3,26099.68123179
18525,DEBRIS_18525,89.9225,343.5831,0.0003240,322.9851,190.6642,13.86369680,22971-3,26097.13373556
18526,DEBRIS_18526,74.0342,325.8657,0.0003112,223.5298,153.8350,14.65417242,33757-3,26099.89644262
18527,DEBRIS_18527,70.9974,58.0006,0.0194249,5.8211,354.5082,13.75798783,18454-3,26099.89098591
18530,DEBRIS_18530,90.3203,171.5333,0.0084685,189.4196,199.4126,13.56247193,24169-3,26099.17103436
18533,DEBRIS_18533,90.2440,4.8535,0.0025837,311.4545,207.6804,12.96093202,82962-4,26099.16935525
18534,DEBRIS_18534,90.2769,22.2411,0.0026865,295.5284,217.9772,12.96168759,-52020-3,26099.26003485
18538,DEBRIS_18538,90.2429,2.2000,0.0030107,351.0918,162.2092,12.95298516,15488-2,26099.21159088
18539,DEBRIS_18539,101.5702,14.6666,0.0024986,242.1887,279.1788,12.54211037,12533-2,26098.22596284
18540,DEBRIS_18540,103.8836,224.8143,0.0465076,136.0437,249.8413,12.35878986,-25159-1,26099.56944163
18545,DEBRIS_18545,82.9219,184.9268,0.0013972,53.0654,335.3681,14.13673381,11150-2,26099.19851765
18549,DEBRIS_18549,62.2245,314.4623,0.0638575,262.8227,260.9383,13.02503310,93481-3,26098.05674854
18550,DEBRIS_18550,71.0239,303.1129,0.0181474,177.0657,183.1559,13.79263553,86138-4,26099.81935580
18551,DEBRIS_18551,62.2963,322.1605,0.0704479,174.7935,258.4425,13.39639538,71183-3,26099.44157575
18552,DEBRIS_18552,82.9179,185.6723,0.0029764,153.3534,236.5619,14.25608026,11061-2,26099.20676333
18556,DEBRIS_18556,62.1939,153.6782,0.0399748,242.0800,113.9224,13.81319044,30378-2,26097.55045235
18560,DEBRIS_18560,65.8302,270.9361,0.0033767,77.8502,100.9648,13.70041830,19103-3,26098.25902431
18561,DEBRIS_18561,90.3546,107.6324,0.0107243,266.9527,120.6464,13.53269126,56945-3,26099.01698465
18562,DEBRIS_18562,89.9007,154.9934,0.0179143,353.6453,185.9069,13.40103820,27908-3,26098.89132815
18565,DEBRIS_18565,82.4799,184.9362,0.0086143,305.1160,82.9377,13.66114963,13149-1,26099.20493488
18571,DEBRIS_18571,6.6950,204.3495,0.5552327,245.6324,48.1501,4.53728139,10123-2,26099.27991848
18589,DEBRIS_18589,58.9202,69.1415,0.2096549,1.3096,359.2197,9.98002922,18340-1,26098.93429480
18591,DEBRIS_18591,101.0096,150.2262,0.1082223,260.8268,107.5926,10.59104548,27841-1,26099.14888839
18592,DEBRIS_18592,82.9339,129.6339,0.0009068,20.3916,8.0017,14.33617894,97775-3,26099.08679463
18597,DEBRIS_18597,62.2506,95.2922,0.0775225,35.8300,329.2216,12.75603997,13807-2,26098.07210908
18599,DEBRIS_18599,100.9080,285.6332,0.0744282,117.6719,318.6441,11.98848542,25408-1,26097.44714823
18600,DEBRIS_18600,102.0459,198.4739,0.0790425,153.1747,243.9927,10.91729148,-66009-2,26099.19585141
18601,DEBRIS_18601,82.7812,73.7579,0.0052663,350.4453,161.5213,14.22646930,17629-2,26098.38854833
18602,DEBRIS_18602,62.2398,2.2084,0.0627381,237.9242,279.2889,13.09413335,72590-3,26098.15839316
18603,DEBRIS_18603,86.6922,336.7991,0.0286107,151.8670,235.8246,9.41011653,23426-1,26094.60519420
18606,DEBRIS_18606,65.8302,256.7948,0.0630708,250.3410,266.4161,12.48460628,33576-2,26098.84837096
18608,DEBRIS_18608,74.0431,207.5527,0.0008571,239.2763,120.7562,14.66516565,41525-3,26099.37199423
18615,DEBRIS_18615,86.3492,114.4595,0.1798271,189.1526,348.4199,8.76011289,14874-1,26098.50273379
18616,DEBRIS_18616,70.1424,0.7038,0.0159802,352.5020,7.3693,13.87805298,37327-3,26098.15101990
18637,DEBRIS_18637,82.9620,320.4022,0.0048983,342.3449,17.6030,14.25840472,10967-2,26098.88577646
18639,DEBRIS_18639,83.0632,188.9615,0.0137080,344.5904,42.6601,13.68952818,12931-2,26099.25167559
18640,DEBRIS_18640,83.2039,131.8955,0.0087667,95.0603,280.1019,13.87562445,14133-2,26097.36274892
18645,DEBRIS_18645,102.3009,229.1861,0.0122106,208.0495,306.8355,12.37412370,27061-2,26097.87376603
18648,DEBRIS_18648,62.2115,73.3105,0.0551156,337.8019,19.9935,13.37901994,31149-2,26099.88766378
18651,DEBRIS_18651,65.7029,13.1033,0.0751852,305.0928,63.2792,12.40431902,-26895-4,26099.01439734
18670,DEBRIS_18670,90.2415,354.8123,0.0024238,323.1618,36.7837,12.97224170,-10317-2,26099.11903701
18671,DEBRIS_18671,101.8491,56.2379,0.0111869,143.5340,247.3830,12.39825324,17169-2,26098.81583623
18675,DEBRIS_18675,90.2446,352.9312,0.0028047,87.2926,71.5694,12.99849231,67214-3,26099.14237894
18680,DEBRIS_18680,82.5472,55.1663,0.0016506,37.5756,322.6569,14.10433190,64247-3,26099.32694093
18681,DEBRIS_18681,74.0309,5.3764,0.0016899,239.7458,189.0227,14.49698623,31232-3,26099.80989719
18688,DEBRIS_18688,87.3568,210.3749,0.0027823,194.7860,165.2183,8.65107229,99393-2,26085.48148776
18689,DEBRIS_18689,65.8212,29.3326,0.0937198,187.7724,354.6411,11.55759013,15141-3,26099.57582142
18691,DEBRIS_18691,90.2296,355.3280,0.0024625,293.7954,93.9428,12.96734972,-40508-3,26098.67442576
18693,DEBRIS_18693,101.7027,47.0124,0.0188582,254.3943,286.9501,12.97972300,-45870-2,26099.64134072
18697,DEBRIS_18697,73.9945,70.9454,0.0006226,323.5111,66.9701,14.63512176,44222-3,26099.88780314
18698,DEBRIS_18698,73.9858,354.3118,0.0013396,278.2879,144.1213,14.52022025,33259-3,26099.50996051
18725,DEBRIS_18725,73.7620,84.0564,0.0073985,251.8761,285.3145,12.38672447,78985-3,26099.68462937
18727,DEBRIS_18727,73.3558,110.6121,0.0086350,31.7627,83.2852,12.65199055,40625-3,26099.45226765
18728,DEBRIS_18728,73.6221,11.5306,0.0068283,176.6124,336.7662,12.36035194,50364-3,26099.20534225
18729,DEBRIS_18729,73.8118,272.3242,0.0126943,313.0380,201.8605,12.23654134,28581-3,26099.89926053
18730,DEBRIS_18730,73.9355,20.1475,0.0182350,154.6877,358.6230,12.13478750,-68522-3,26099.23336295
18731,DEBRIS_18731,73.6242,119.3213,0.0020036,249.5966,229.0452,12.44098710,70283-3,26099.45416832
18737,DEBRIS_18737,73.6022,133.4965,0.0028084,332.4460,140.9021,12.41558005,-29997-4,26099.55928810
18742,DEBRIS_18742,73.5171,315.0604,0.0045097,229.7029,282.9052,12.59378764,37898-2,26099.01491110
18746,DEBRIS_18746,73.4741,329.0804,0.0061919,103.0799,331.5153,12.88864755,94491-2,26098.73801665
18747,DEBRIS_18747,73.6252,250.7447,0.0040981,37.7327,77.8240,12.38769780,86065-4,26099.81935778
18751,DEBRIS_18751,73.6265,110.1617,0.0078280,254.9244,132.4463,12.33024233,49661-3,26099.01167156
18752,DEBRIS_18752,73.9199,228.4311,0.0063633,56.4324,15.4395,12.60383721,37192-3,26099.44250780
18753,DEBRIS_18753,73.4464,211.4205,0.0026040,129.4567,288.9415,12.45817439,36996-2,26099.39235003
18754,DEBRIS_18754,73.6299,118.0351,0.0074720,349.4739,125.1817,12.64621043,73780-3,26099.44934780
18755,DEBRIS_18755,73.6387,166.4651,0.0035316,286.1516,102.0748,12.42494622,89920-3,26098.15367468
18756,DEBRIS_18756,73.6282,117.4105,0.0032573,239.6794,242.6806,12.44171911,78603-3,26099.47158062
18757,DEBRIS_18757,73.7058,356.6637,0.0025082,101.0666,52.7428,13.41667284,13441-1,26099.17724576
18758,DEBRIS_18758,73.6240,290.7764,0.0053721,90.0917,26.4222,12.38039902,32407-3,26098.93704616
18764,DEBRIS_18764,66.5918,209.1726,0.0089755,6.8558,71.8354,14.47813237,10932-3,26099.46901262
18765,DEBRIS_18765,66.5738,232.0617,0.0004104,248.5388,111.5288,14.61490120,74568-3,26099.54551991
18766,DEBRIS_18766,66.5625,211.7249,0.0051551,272.2384,104.4429,14.44692297,97136-3,26099.58407034
18767,DEBRIS_18767,66.5851,49.4713,0.0145263,291.3136,67.2494,14.04923446,80693-3,26099.27544564
18775,DEBRIS_18775,99.1462,3.7270,0.0062025,180.6141,179.4956,13.99494158,31971-3,26099.17409312
18779,DEBRIS_18779,99.0706,110.9549,0.0063023,355.6744,34.1516,14.39580304,14825-2,26097.97008901
18783,DEBRIS_18783,90.2698,24.6283,0.0030201,29.2166,152.9778,13.00787624,-13060-2,26099.55321028
18784,DEBRIS_18784,90.2558,2.7934,0.0041225,304.1221,236.8120,12.97093230,38453-2,26098.46885345
18785,DEBRIS_18785,100.0276,0.7045,0.0002432,104.6126,265.8694,13.61237773,36589-3,26099.00257428
18800,DEBRIS_18800,73.5925,218.7678,0.0052554,107.2947,6.9594,12.39019466,17445-3,26099.44467451
18801,DEBRIS_18801,73.1275,225.2896,0.0129976,53.0002,6.5601,12.75527257,14915-3,26099.38221122
18802,DEBRIS_18802,73.5918,185.1934,0.0103742,90.5847,337.7181,12.30950150,-11702-2,26099.35747093
18803,DEBRIS_18803,73.4491,306.6559,0.0084684,217.2017,260.2537,12.32018694,28047-3,26099.27661090
18804,DEBRIS_18804,73.6009,131.7468,0.0027553,337.1288,52.4219,12.41507301,45268-5,26099.09165564
18805,DEBRIS_18805,73.7093,192.9245,0.0020275,116.5967,257.7338,12.43335551,21237-3,26099.49666502
18806,DEBRIS_18806,73.4786,266.3434,0.0089296,84.6847,305.4062,12.35555812,13168-2,26098.47922099
18866,DEBRIS_18866,62.6570,95.5565,0.0780611,111.6251,256.9731,13.44265639,43482-3,26098.71960867
18870,DEBRIS_18870,101.7757,32.7685,0.0345420,263.8012,92.3579,11.95236216,-20293-2,26099.26876151
18902,DEBRIS_18902,82.9458,359.1557,0.0014943,81.8841,278.4054,14.55857567,14234-2,26099.15349607
18904,DEBRIS_18904,26.6127,317.9036,0.3480517,141.8903,248.7771,8.32081160,43184-2,26099.86446687
18906,DEBRIS_18906,102.2692,335.2734,0.0088681,231.7383,316.8594,12.55921435,-40714-4,26099.40580152
18907,DEBRIS_18907,65.8146,176.3665,0.0856711,59.7057,308.5935,13.31153227,21587-3,26099.06233230
18910,DEBRIS_18910,73.6779,39.0096,0.0013092,48.8314,133.3460,12.48712640,11276-2,26099.61637327
18962,DEBRIS_18962,86.4879,162.4219,0.1393659,331.1768,21.8541,8.76609823,26395+0,26091.15900960
18964,DEBRIS_18964,90.2463,358.3615,0.0031740,294.3797,246.8233,12.97756185,28658-2,26099.50047904
18965,DEBRIS_18965,90.2765,24.2760,0.0041735,264.1070,278.4871,12.99750369,41604-3,26099.54444207
18967,DEBRIS_18967,90.2502,8.8283,0.0028402,332.4174,182.1097,12.96016528,89105-3,26099.24644923
18969,DEBRIS_18969,73.6181,133.9314,0.0038995,274.4811,112.6240,12.43720116,95881-3,26099.05933949
18998,DEBRIS_18998,65.8255,217.9056,0.0122762,159.6106,229.0136,13.77552110,52770-3,26099.30776115
19000,DEBRIS_19000,102.6015,87.3459,0.0078745,82.4442,72.2855,12.26759899,94560-4,26098.44825815
19005,DEBRIS_19005,73.8734,40.4178,0.0034142,249.0172,263.9731,12.43346361,17245-2,26099.28103354
19008,DEBRIS_19008,28.7374,19.8816,0.1787401,169.6582,194.6368,11.22145158,31621-3,26099.06891888
19024,DEBRIS_19024,66.2754,245.5335,0.0493876,58.7004,60.9657,13.26745806,37874-3,26098.84088741
19025,DEBRIS_19025,82.7052,175.5439,0.0020578,13.6148,346.5589,14.30743045,11038-2,26099.16337844
19026,DEBRIS_19026,83.1683,191.4880,0.0109182,292.9799,123.8332,13.78992886,14197-2,26098.28994626
19027,DEBRIS_19027,82.9994,283.4660,0.0060626,2.3619,8.8299,14.18582064,17943-2,26097.76203721
19030,DEBRIS_19030,87.3614,237.6990,0.0024876,131.1620,229.1384,8.64552545,15607-1,26098.78202771
19033,DEBRIS_19033,101.9472,105.6705,0.0035523,260.6169,251.8531,12.53616248,28443-2,26097.51057674
19047,DEBRIS_19047,82.7825,335.3807,0.0027084,108.7980,42.1354,14.22858916,10522-2,26099.11150988
19048,DEBRIS_19048,74.0178,211.6198,0.0009900,283.1978,152.8516,14.75875028,46377-3,26099.42377622
19051,DEBRIS_19051,87.3771,158.9923,0.0157508,321.5276,37.4437,8.66786930,50819-1,26098.13206846
19059,DEBRIS_19059,87.3496,199.1176,0.0028659,171.6444,188.4894,8.66508498,20431-2,26044.40169873
19077,DEBRIS_19077,90.2869,350.2690,0.0173896,117.9570,59.6424,13.49328716,14814-2,26099.43071483
19078,DEBRIS_19078,90.5545,353.4189,0.0162611,111.6936,41.5256,13.40874008,30862-3,26099.17493501
19102,DEBRIS_19102,74.0426,134.1133,0.0007070,93.2621,31.6086,14.65040871,33757-3,26099.54025431
19105,DEBRIS_19105,98.7463,27.9542,0.0061144,19.9920,130.3060,14.57754675,17643-3,26099.29918082
19109,DEBRIS_19109,86.9886,89.1414,0.1106868,303.2709,46.6815,8.70600748,11307+1,25351.24643078
19111,DEBRIS_19111,82.6034,249.8855,0.0015399,214.3712,167.0201,12.70232902,13964-2,26098.69268146
19112,DEBRIS_19112,65.8252,177.7432,0.0898828,121.4428,247.7669,13.23272694,42316-3,26099.50098113
19113,DEBRIS_19113,90.2553,12.4373,0.0030259,253.7638,262.0809,13.06178475,20516-3,26099.20441553
19125,DEBRIS_19125,71.0296,120.8180,0.0176467,36.7136,324.5905,13.79676297,11596-3,26099.44607770
19126,DEBRIS_19126,71.0324,201.2636,0.0181251,56.0021,35.0834,13.77939559,71310-4,26099.49973118
19127,DEBRIS_19127,70.9920,12.4471,0.0209545,326.0663,101.0629,13.72780327,86615-4,26099.81246324
19128,DEBRIS_19128,70.9855,353.3295,0.0203455,352.7761,68.7114,13.72856898,10203-3,26099.81086977
19133,DEBRIS_19133,82.3110,341.3236,0.0125628,303.0614,245.0186,12.70540899,19102-1,26099.44199406
19134,DEBRIS_19134,82.3258,128.8955,0.0121332,183.1877,357.9952,12.92127961,19945-1,26099.87781281
19136,DEBRIS_19136,82.4129,217.0724,0.0390958,267.7887,217.6281,12.94677243,81041-2,26099.80689251
19137,DEBRIS_19137,82.3070,271.4456,0.0064994,216.4387,201.5518,12.77788148,17685-1,26099.52581130
19138,DEBRIS_19138,82.3071,52.3149,0.0164709,305.5722,209.5711,12.30555112,36438-2,26099.30431917
19139,DEBRIS_19139,82.1384,74.6231,0.0150787,107.9553,323.7044,11.70442489,40653-3,26099.68665365
19140,DEBRIS_19140,90.3023,11.7097,0.0226495,359.8487,61.4505,13.64700507,20656-2,26099.78924034
19143,DEBRIS_19143,81.6953,122.7709,0.0314966,209.4712,332.5184,12.70368115,30732-2,26098.80896094
19144,DEBRIS_19144,82.6116,270.7314,0.0052859,232.1334,284.6360,11.89715416,10957-2,26098.94777185
19150,DEBRIS_19150,100.3424,36.3912,0.0026911,347.2251,12.8237,14.24531409,40089-2,26099.28742872
19162,DEBRIS_19162,65.0442,54.4688,0.0035988,241.0098,306.2674,13.83933304,72399-5,26099.63734672
19174,DEBRIS_19174,81.9029,70.9485,0.0145641,288.6018,231.0235,12.22314699,99713-3,26099.36585005
19175,DEBRIS_19175,82.3688,263.7854,0.0264988,308.5277,103.9554,13.37998222,15894-1,26099.46669184
19176,DEBRIS_19176,82.1035,357.2169,0.0153719,248.3599,238.1428,11.96288038,-40130-2,26091.21150431
19178,DEBRIS_19178,82.1149,102.2202,0.0017712,146.2167,271.0440,12.17875627,60285-2,26099.01628220
19181,DEBRIS_19181,89.8321,278.8037,0.0247915,299.6390,123.8110,13.22050539,25340-3,26099.49919259
19183,DEBRIS_19183,103.5261,281.2122,0.0185615,66.2333,323.4569,13.28750361,22846-2,26098.46562549
19185,DEBRIS_19185,90.2512,2.8389,0.0034523,258.6889,257.1877,12.97706669,-28797-2,26099.17310209
19219,DEBRIS_19219,9.8526,199.4687,0.6756694,260.2970,23.4220,2.94460611,68438-3,26098.82710338
19221,DEBRIS_19221,65.8370,199.9032,0.0855925,183.7312,175.7036,12.74869164,49042-3,26098.97910265
19226,DEBRIS_19226,82.5341,30.4159,0.0051962,14.5343,12.1118,12.00820548,25260-2,26098.76698066
